CODI_10;ORDENACIO_ALFABETICA;NOM COMPLERT;ADREÇA;MUNICIPI;TELÈFON;FAX;TRACTAMENT;PRESIDENT;NOM;COGNOM1;COGNOM2;PARTIT_POLITIC;SEXE;CÀRREC;GERENT;CIF;COMARCA;CODCOMARCA;PROVINCIA;CODIPROV;CAPICOM;ANY_CENS;CENS;CODITIPUS;SUPERFICIE;ARTICLE;NOMTIPUS;CODIPOSTAL;SECRETARI;HORARI;DISSOLT;SIGLACOM;ALTURA;CODIPARE;TIPUSPARE;NOMPARE;HD;NOM_CAPITAL;E_MAIL;WEB;PARTIT_JUDICIAL;PARTIT_ELECTORAL;GENTILICI;LOCALITAT_CP;DELEGACIO_GOVERN;MUNICAT;AMBIT;SITUA_GEO_MUNICIPI;SITUA_GEO_COMARCA;PLANOL_CARRERS;SALUTACIO;DATA_ACTUALITZACIO
7001590004;Bescaran;Entitat Municipal Descentralitzada de Bescaran;Casa Consistorial;Bescaran;973350458;;Sra.;Judit Mentruit Pantebre;Judit ;Mentruit;Pantebre;JUNTS;Senyora;Presidenta;;P2500014B;Alt Urgell;8100430008;Lleida;8002550006;;;98;4;;    ;Entitats Municipals Descentralitzades;25719;;;N;;;;;;D;;eemmdd@vallsvalira.ddl.net;http://vallsvalira.ddl.net;;;;Bescaran;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7001590004;;;;;Benvolguda presidenta;30/7/2020 9:31:51
7001620002;Betren;Entitat Municipal Descentralitzada de Betren;Sarriulèra, 2 - Ajuntament Vielha e Mitjaran;Betren;973-640018;973-640537;Sr.;Marc Cuny Moron;Marc ;Cuny;Moron;UA-PSC-CP;Senyor;President;;P2500042C;Aran;8103980001;Lleida;8002550006;;;551;4;;    ;Entitats Municipals Descentralitzades;25530;;;N;;;;;;H;;info@vielha-mijaran.org;;;;;Vielha;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7001620002;;;;;Benvolgut president;30/7/2020 9:31:51
7007220002;Bítem;Entitat Municipal Descentralitzada de Bítem;Jacint Verdaguer, 23;Bítem;;;Sra.;Lourdes Domènech i Mauri;Lourdes ;Domènech;i Mauri;JXCAT;Senyora;Presidenta;;P4300081I;Baix Ebre;8100940003;Tarragona;8004330008;;;1185;4;;;Entitats Municipals Descentralitzades;43510;;;N;;;;;;D;;bitem@tortosa.cat;;;;;Bítem;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7007220002;;;;;Benvolguda presidenta;30/7/2020 9:31:51
7007380001;Campredó;Entitat Municipal Descentralitzada de Campredó;Escardó Valls, s/n;Campredó;977597050;977597050;Sr.;Damià Lluis Grau Arasa;Damià Lluis;Grau;Arasa;ERC-AM;Senyor;President;;P4300082G;Baix Ebre;8100940003;Tarragona;8004330008;;;1230;4;;;Entitats Municipals Descentralitzades;43897;;Matí: dl a dv, 12 a 14 h. Tarda: dt i dv, 17 a 20 h- dijous 17 a 19 h;N;;;;;;H;;campredo@tortosa.cat;;;;;Campredó;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7007380001;;;;;Benvolgut president;30/7/2020 9:31:51
7001780001;Canalda;Entitat Municipal Descentralitzada de Canalda;Local Escola de Canalda;Canalda;636793722;;Sr.;Jesús Alarcón Sala;Jesús ;Alarcón;Sala;JXCAT;Senyor;President;;P7518601E;Solsonès;8103500000;Lleida;8002550006;;;59;4;;    ;Entitats Municipals Descentralitzades;25283;;;N;;;;;;H;;canalda@canalda.ddl.net;http://canalda.ddl.net/;;;;Canalda;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7001780001;;;;;Benvolgut president;30/7/2020 9:31:51
7001970005;Casau;Entitat Municipal Descentralitzada de Casau;Sarriulèra, 2 - Ajuntament Vielha e Mitjaran;Casau;973-640018;973-640537;Sr.;Joan Berdie Peguera;Joan ;Berdie;Peguera;UA-PSC-CP;Senyor;President;;P2500043A;Aran;8103980001;Lleida;8002550006;;;75;4;;    ;Entitats Municipals Descentralitzades;25530;;;N;;;;;;H;;info@vielha-mijaran.org;;;;;Vielha;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7001970005;;;;;Benvolgut president;30/7/2020 9:31:51
7002010007;Civís;Entitat Municipal Descentralitzada de Civís;Casa Consistorial;Civís;973-350458;;Sr.;Josep Maria Sinfreu Busquets;Josep ;Maria;Sinfreu Busquets;IVV-ERC-AM;Senyor;President;;P2500010J;Alt Urgell;8100430008;Lleida;8002550006;;;38;4;;    ;Entitats Municipals Descentralitzades;25799;;;N;;;;;;H;;eemmdd@vallsvalira.ddl.net;vallsvalira.ddl.net;;;;Civís;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002010007;;;;;Benvolgut president;30/7/2020 9:31:51
7002180001;Durro i Saraís;Entitat Municipal Descentralitzada de Durro i Saraís;Casa Consistorial;Durro i Saraís;;;Sr.;Enric Plaza Farrero;Enric ;Plaza;Farrero;ERC-AM;Senyor;President;;P2500037C;Alta Ribagorça;8100560009;Lleida;8002550006;;;111;4;;    ;Entitats Municipals Descentralitzades;25527;;;N;;;;;;H;;ajuntament@vallboi.ddl.net;;;;;Durro;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002180001;;;;;Benvolgut president;30/7/2020 9:31:51
7002230008;Escunhau e Casarilh;Entitat Municipal Descentralitzada d'Escunhau e Casarilh;Sarriulèra, 2 - Ajuntament Vielha e Mitjaran;Escunhau e Casarilh;973-640018;973-640537;Sr.;Josep Maria Vergés Moga;Josep ;Maria;Vergés Moga;CDA-PNA;Senyor;President;;P2510100G;Aran;8103980001;Lleida;8002550006;;;192;4;;    ;Entitats Municipals Descentralitzades;25530;;;N;;;;;;H;;info@vielha-mijaran.org;www.vielha-mijaran.org;;;;Vielha;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002230008;;;;;Benvolgut president;30/7/2020 9:31:51
7002390004;Espui;Entitat Municipal Descentralitzada d'Espui;Pati de les Escoles, 3;Espui;973-663001;973-663145;Sr.;Julià Hereu Lozano;Julià ;Hereu;Lozano;ERC-AM;Senyor;President;;P2500021G;Pallars Jussà;8102520002;Lleida;8002550006;;;168;4;;    ;Entitats Municipals Descentralitzades;25515;;;N;;;;;;H;;emde@espui.com;http://www.espui.com/;;;;Espui;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002390004;;;;;Benvolgut president;30/7/2020 9:31:51
7007690004;Estartit;Entitat Municipal Descentralitzada de l'Estartit;C/ del Port, 25;Estartit;972752533;972752515;Sr.;Francesc Ferrer Giménez;Francesc ;Ferrer;Giménez;UPMcat;Senyor;President;;P1700091J;Baix Empordà;8101080001;Girona;8001760009;;;3148;4;;l';Entitats Municipals Descentralitzades;17258;;De 9 a 14 h;N;;;;;;H;;info@emdlestartit.cat;http://www.emdlestartit.cat/ajuntament-de-torroella-de-montgri/;;;;;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7007690004;;;;;Benvolgut president;30/7/2020 9:31:51
7002440003;Fontllonga i Ametlla;Entitat Municipal Descentralitzada de Fontllonga i Ametlla;Plaça Major, 1;Fontllonga i Ametlla;973-420009;973-980211;Sr.;Josep Maria Camarasa Cortés;Josep ;Maria;Camarasa Cortés;IXFA;Senyor;President;;P7507401C;Noguera;8102340003;Lleida;8002550006;;;98;4;;    ;Entitats Municipals Descentralitzades;25613;;;N;;;;;;H;;emd@fontllongaiametlla.ddl.net;;;;;L'Ametlla de Montsec;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002440003;;;;;Benvolgut president;30/7/2020 9:31:51
7002570005;Gausac;Entitat Municipal Descentralitzada de Gausac;Sarriulèra, 2 - Ajuntament Vielha e Mitjaran;Gausac;973-640018;973-640537;Sr.;Jesús Ordóñez Jaquet;Jesús ;Ordóñez;Jaquet;CDA-PNA;Senyor;President;;P2512500F;Aran;8103980001;Lleida;8002550006;;;598;4;;    ;Entitats Municipals Descentralitzades;25530;;;N;;;;;;H;;info@vielha-mijaran.org;;;;;Vielha;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002570005;;;;;Benvolgut president;30/7/2020 9:31:51
7002600000;Gerb;Entitat Municipal Descentralitzada de Gerb;Plaça Major, 2;Gerb;973-446099;973-438129;Sra.;Paqui Marquina Moreno;Paqui ;Marquina;Moreno;IG-AM;Senyora;Presidenta;;P7519601D;Noguera;8102340003;Lleida;8002550006;;;531;4;;    ;Entitats Municipals Descentralitzades;25614;;;N;;;;;;D;;emd@gerb.ddl.net;http://www.ccnoguera.cat/gerb/;;;;Gerb;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002600000;;;;;Benvolguda presidenta;30/7/2020 9:31:51
7002760009;Gessa;Entitat Municipal Descentralitzada de Gessa;Casa Consistorial;Gessa;973-644030;973-645726;Sr.;Marcos Amiell Moga;Marcos ;Amiell;Moga;CDA_PNA;Senyor;President;;P7533102E;Aran;8103980001;Lleida;8002550006;;;161;4;;    ;Entitats Municipals Descentralitzades;25598;;;N;;;;;;H;;info@nautaran.org;http://www.nautaran.org;;;;Gessa;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002760009;;;;;Benvolgut president;30/7/2020 9:31:51
7002820002;Guàrdia d'Ares;Entitat Municipal Descentralitzada de la Guàrdia d'Ares;Casa Consistorial;Guàrdia d'Ares;973-387086;;Sr.;Joan Malgrat Butxaca;Joan ;Malgrat;Butxaca;JUNTS;Senyora;President/Presidenta;;P2500066B;Alt Urgell;8100430008;Lleida;8002550006;;;29;4;; La ;Entitats Municipals Descentralitzades;25795;;;N;;;;;;D;;ajuntament@vallsaguilar.ddl.net;;;;;La Guàrdia d'Ares;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002820002;;;;;Benvolgut/da Sr./Sra.;30/7/2020 9:31:51
7006300000;Isil i Alós;Entitat Municipal Descentralitzada d'Isil i Alós;Casal Estudi d'Isil, 1;Isil i Alós;973-926006;;Sr.;Guillem Manuel Esteban Isus;Guillem ;Manuel;Esteban Isus;IIA;Senyor;President;;P2500033B;Pallars Sobirà;8102650006;Lleida;8002550006;;;114;4;;    ;Entitats Municipals Descentralitzades;25586;;;N;;;;;;H;;emd@isilalos.cat;www.isilalos.cat;;;;Isil;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7006300000;;;;;Benvolgut president;30/7/2020 9:31:51
7005110007;Jesús;Entitat Municipal Descentralitzada de Jesús;Plaça Pati de la Immaculada, 1;Jesús;977-500735;977-503352;Sr.;Víctor Ferrando Sabaté;Víctor ;Ferrando;Sabaté;JxCAT;Senyor;President;;P9359001F;Baix Ebre;8100940003;Tarragona;8004330008;;;3756;4;;    ;Entitats Municipals Descentralitzades;43590;;;N;;;;;;H;;emd.jesus@altanet.org;http://www.emdjesus.cat;;;;Jesús;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7005110007;;;;;Benvolgut president;30/7/2020 9:31:51
7002950006;Josa de Cadí;Entitat Municipal Descentralitzada de Josa de Cadí;Pl. Major, s/n;Josa de Cadí;973370202;;Sr.;Alfons Escribano Paz;Alfons ;Escribano;Paz;JXCAT;Senyor;President;;P2514700J;Alt Urgell;8100430008;Lleida;8002550006;;;29;4;;    ;Entitats Municipals Descentralitzades;25717;;;N;;;;;;H;;ajuntament@tuixent.ddl.net;http://tuixent.ddl.net/;;;;Josa de Cadí;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7002950006;;;;;Benvolgut president;30/7/2020 9:31:51
7003090004;Manyanet;Entitat Municipal Descentralitzada de Manyanet;Casa Consistorial;Manyanet;973-680300;;Sr.;Xavier Soro Cayuela;Xavier ;Soro;Cayuela;JXCAT;Senyor;President;;P2500019A;Pallars Jussà;8102520002;Lleida;8002550006;;;17;4;;    ;Entitats Municipals Descentralitzades;25555;;;N;;;;;;H;;ajuntament@sarrocabellera.ddl.net;http://manyanet.ddl.net;;;;Manyanet;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003090004;;;;;Benvolgut president;30/7/2020 9:31:51
7003160009;Montenartró;Entitat Municipal Descentralitzada de Montenartró;Casa Consistorial;Montenartró;973-622008;973-622008;Sr.;Jose Ramon Ubach Jordana;Jose ;Ramon;Ubach Jordana;JXCAT;Senyor;President;;P7559502E;Pallars Sobirà;8102650006;Lleida;8002550006;;;25;4;;    ;Entitats Municipals Descentralitzades;25595;;tots els dies de 8.00 a 15.00 i dimarts de 17.00 a 19.30 hores;N;;;;;;H;;ajuntament@llavorsi.ddl.net;http://llavorsi.ddl.net;;;;Montenartró;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003160009;;;;;Benvolgut president;30/7/2020 9:31:51
7003210007;Muntells;Entitat Municipal Descentralitzada dels Muntells;Carrer Major, 50;Muntells;977-479057;977-479303;Sr.;Rafael Porres Mármol;Rafael ;Porres;Mármol;PSC-CP;Senyor;President;;P4300003C;Montsià;8102280001;Tarragona;8004330008;;;503;4;;Els ;Entitats Municipals Descentralitzades;43879;;;N;;;;;;H;;emd.muntells@altanet.org;http://www.elsmuntells.org;;;;Els Muntells;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003210007;;;;;Benvolgut president;30/7/2020 9:31:51
7003370005;Os de Civís;Entitat Municipal Descentralitzada d'Os de Civís;Casa Consistorial;Os de Civís;973-350458;;Sr.;Jordi Betriu Roquet;Jordi ;Betriu;Roquet;JXCAT;Senyor;President;;P2500012F;Alt Urgell;8100430008;Lleida;8002550006;;;179;4;;    ;Entitats Municipals Descentralitzades;25788;;;N;;;;;;H;;eemmdd@vallsvalira.ddl.net;vallsvalira.ddl.net;;;;Os de Civís;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003370005;;;;;Benvolgut president;30/7/2020 9:31:51
7003420002;Pi;Entitat Municipal Descentralitzada de Pi;Major, 20 (IEscoles Velles) - Pi;Pi;636418120;973510247;Sr.;Jordi Aymerich Roldan;Jordi ;Aymerich;Roldan;EC;Senyora;President/Presidenta;;P2500015I;Cerdanya;8101540003;Lleida;8002550006;;;135;4;;    ;Entitats Municipals Descentralitzades;25721;;;N;;;;;;D;;pi@valldepi.cat;http://www.valldepi.cat;;;;Pi;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003420002;;;;;Benvolgut/da Sr./Sra.;30/7/2020 9:31:51
7006240003;Picamoixons;Entitat Municipal Descentralitzada de Picamoixons;C/ Sant Isidre, 3. Edifici Ca l'Orga;Picamoixons;977605054;977602058;Sr.;Francesc Rull Ferré;Francesc ;Rull;Ferré;JxCAT;Senyor;President;;P9316307I;Alt Camp;8100170005;Tarragona;8004330008;;;444;4;;    ;Entitats Municipals Descentralitzades;43491;;;N;;;;;;H;;emd@picamoixons.altanet.org;http://www.picamoixons.altanet.org;;;;Picamoixons;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7006240003;;;;;Benvolgut president;30/7/2020 9:31:51
7003550006;Pla de la Font;Entitat Municipal Descentralitzada del Pla de la Font;C/ Escoles, 2;Pla de la Font;973-748133;973-748133;Sr.;Antonio Miguel Pardos Hernando;Antonio ;Miguel;Pardos Hernando;IXPF;Senyor;President;;P2500016G;Segrià;8103320002;Lleida;8002550006;;;364;4;; El ;Entitats Municipals Descentralitzades;25114;;;N;;;;;;H;;secretaria@pladelafont.ddl.net;http://pladelafont.ddl.net/;;;;El Pla de la Font;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003550006;;;;;Benvolgut president;30/7/2020 9:31:51
7006610007;Raimat;Entitat Municipal Descentralitzada de Raimat;C/ Major, 15;Raimat;973724094;973724094;Sra.;Ainhoa Casabón González;Ainhoa;Casabón;González;GIR;Senyora;Presidenta;;P2500065D;Segrià;8103320002;Lleida;8002550006;;;491;4;;;Entitats Municipals Descentralitzades;25111;;Dl. a Dv. de 15 a 20 0hores;N;;;;;;D;;raimat@raimat.org;http://www.raimat.org;;;;Raimat;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7006610007;;;;;Benvolguda presidenta;30/7/2020 9:31:51
7006770005;Rocallaura;Entitat Municipal Descentralitzada de Rocallaura;C/ Montserrat, 3;Rocallaura;973331183;973330107;Sra.;Meritxell Raga Martin;Meritxell ;Raga;Martin;ERC-AM;Senyora;Presidenta;;P2500072J;Urgell;8103850006;Lleida;8002550006;;;91;4;;;Entitats Municipals Descentralitzades;25269;;Dilluns, dimarts i divendres de 10.00 a 14.00 hores;N;;;;;;D;;emd@rocallaura.gmail.com;rocallaura.ddl.net;;;;Rocallaura;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7006770005;;;;;Benvolguda presidenta;30/7/2020 9:31:51
7003740003;Sant Joan Fumat;Entitat Municipal Descentralitzada de Sant Joan Fumat;Casa Consistorial;Sant Joan Fumat;973350458;;Sr.;Àngel Porta Cases;Àngel ;Porta;Cases;JXCAT;Senyor;President;;P2500013D;Alt Urgell;8100430008;Lleida;8002550006;;;39;4;;    ;Entitats Municipals Descentralitzades;25799;;;N;;;;;;H;;eemmdd@vallsvalira.ddl.net;vallsvalira.ddl.net;;;;Sant Joan Fumat;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003740003;;;;;Benvolgut president;30/7/2020 9:31:51
7003800000;Sant Martí de Torroella;Entitat Municipal Descentralitzada de Sant Martí de Torroella;Ctra. c-55 - Cal Pinsà;Sant Martí de Torroella;93-8360261;;Sr.;Pere Bartumeus Rebordosa;Pere ;Bartumeus;Rebordosa;JxCAT;Senyor;President;;P0800043B;Bages;8100750006;Barcelona;8000840003;;;208;4;;    ;Entitats Municipals Descentralitzades;8250;;;N;;;;;;H;;st.martitorr@diba.cat;;;;;Sant Martí de Torroella;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003800000;;;;;Benvolgut president;30/7/2020 9:31:51
7007750006;Sant Miquel de Balenyà;Entitat Municipal Descentralitzada de Sant Miquel de Balenyà;C/ del Casal, 2;Sant Miquel de Balenyà;938124942;;Sr.;Josep Antoni Vallbona Ortega;Josep ;Antoni;Vallbona Ortega;UM;Senyor;President;;P0800314G;Osona;8102490004;Barcelona;8000840003;;;1239;4;;;Entitats Municipals Descentralitzades;8554;;Dilluns a divendres de 9 a 14 h i dimecres de 15.30 a 19 h;N;;;;;;H;;info@smbalenya.cat;http://www.smbalenya.cat (en construcció);;;;;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7007750006;;;;;Benvolgut president;30/7/2020 9:31:51
7003930008;Santa Maria de Meià;Entitat Municipal Descentralitzada de Santa Maria de Meià;Plaça de Gelpi, 1;Santa Maria de Meià;973415009;973415009;Sr.;Josep Maria Eroles Novau;Josep Maria;Eroles;Novau;JxCAT;Senyor;President;;P2500062A;Noguera;8102340003;Lleida;8002550006;;;79;4;;    ;Entitats Municipals Descentralitzades;25736;;;N;;;;;;H;;stamariameia@ddl.net;stamariameia.ddl.net;;;;Santa Maria de Meià;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7003930008;;;;;Benvolgut president;30/7/2020 9:31:51
7006960009;Seana;Entitat Municipal Descentralitzada de Seana;Escoles, 78;Seana;973718359;;Sr.;Adrià Gassó Jordana;Adrià ;Gassó;Jordana;IPS;Senyor;President;;P2500080C;Urgell;8103850006;Lleida;8002550006;;;148;4;;;Entitats Municipals Descentralitzades;25262;;Dilluns i dimecres d'11:00 a 13:00 hores;N;;;;;;H;;seana@bellpuig.ddl.net;;;;;Seana;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7006960009;;;;;Benvolgut president;30/7/2020 9:31:51
7004070005;Sellui;Entitat Municipal Descentralitzada de Sellui;Carrer Únic, s/n;Sellui;973-662040;973-662040;Sr.;Jordi Vives Bonet;Jordi ;Vives;Bonet;IXS;Senyor;President;;P2500063I;Pallars Sobirà;8102650006;Lleida;8002550006;;;15;4;;    ;Entitats Municipals Descentralitzades;25591;;;N;;;;;;H;;e.m.d.sellui@gmail.com;http://sellui.ddl.net/;;;;Sellui;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7004070005;;;;;Benvolgut president;30/7/2020 9:31:51
7004140003;Senet;Entitat Municipal Descentralitzada de Senet;C/ del Port;Senet;;;Sr.;José Antonio Parache Palacín;José Antonio;Parache;Palacín;;Senyor;President;;P7555201H;Alta Ribagorça;8100560009;Lleida;8002550006;;;85;4;;    ;Entitats Municipals Descentralitzades;25553;;;N;;;;;;H;;ajuntament@vilaller.ddl.net;;;;;Senet;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7004140003;;;;;Benvolgut president;30/7/2020 9:31:51
7007430008;Serra d'Almos;Entitat Municipal Descentralitzada de la Serra d'Almos;c/ Major, 29 - la Serra d'Almos-;Serra d'Almos;977418107;;Sra.;Maria Lourdes Pena Pascual;Maria ;Lourdes;Pena Pascual;AISA-FIC;Senyora;Presidenta;;P4300085J;Ribera d'Ebre;8103040003;Tarragona;8004330008;;;264;4;;la;Entitats Municipals Descentralitzades;43746;;De 12 a 13.45;N;;;;;;D;;laserradalmos@altanet.org;http://www.laserradalmos.cat;;;;Serra d'Almos;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7007430008;;;;;Benvolguda presidenta;30/7/2020 9:31:51
7006450006;Sorpe;Entitat Municipal Descentralitzada de Sorpe;Casal Estudi de Sorpe;Sorpe;973-626038;973-626341;Sr.;Josep Ma. Costansa Abadia;Josep Ma.;Costansa;Abadia;CP;Senyor;President;;P2500034J;Pallars Sobirà;8102650006;Lleida;8002550006;;;50;4;;    ;Entitats Municipals Descentralitzades;25587;;;N;;;;;;H;;ajuntament@altaneu.ddl.net;www.altaneu.ddl.net;;;;Sorpe;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7006450006;;;;;Benvolgut president;30/7/2020 9:31:51
7004290004;Sossís;Entitat Municipal Descentralitzada de Sossís;Av. Estació, 62, baixos -La Pobla de Segur-;Sossís;973680092;973681213;Sr.;Josep Maria Aleu Agullana;Josep ;Maria;Aleu Agullana;JXCAT;Senyor;President;;P2500020I;Pallars Jussà;8102520002;Lleida;8002550006;;;31;4;;    ;Entitats Municipals Descentralitzades;25517;;de dilluns a divendres de 8.00 a 15.00 hores;N;;;;;;H;; ajuntament@concadalt.ddl.net;http://www.concadalt.cat;;;;Sossís;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7004290004;;;;;Benvolgut president;30/7/2020 9:31:51
7004350006;Sucs;Entitat Municipal Descentralitzada de Sucs;Plaça Major, 1;Sucs;973-748195;973-748195;Sr.;Jose Guillermo Boneu Santamaria;Jose Guillermo;Boneu;Santamaria;AIXS-CP;Senyor;President;;P2500017E;Segrià;8103320002;Lleida;8002550006;;;586;4;;    ;Entitats Municipals Descentralitzades;25113;;;N;;;;;;H;;ajuntament@sucs.cat;https://www.emd.cat/sucs;;;;Sucs;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7004350006;;;;;Benvolgut president;30/7/2020 9:31:51
7007000000;Talladell;Entitat Municipal Descentralitzada del Talladell;C/ Sant Pere, 5;Talladell;;;Sra.;Marta Vilardosa Puiggené;Marta ;Vilardosa;Puiggené;MVP;Senyora;Presidenta;;P2500116E;Urgell;8103850006;Lleida;8002550006;;;230;4;;;Entitats Municipals Descentralitzades;25360;;;N;;;;;;D;;emd@talladell.cat;http://www.talladell.cat;;;;Talladell;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7007000000;;;;;Benvolguda presidenta;30/7/2020 9:31:51
7004400000;Taús;Entitat Municipal Descentralitzada de Taús;Casa del Poble;Taús;973-387179;;Sr.;Salvador Bigordà i Bigatà;Salvador ;Bigordà;i Bigatà;ERC-AM;Senyor;President;;P2500067J;Alt Urgell;8100430008;Lleida;8002550006;;;37;4;;    ;Entitats Municipals Descentralitzades;25795;;;N;;;;;;H;;ajuntament@vallsaguilar.ddl.net;;;;;Taús;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=7004400000;;;;;Benvolgut president;30/7/2020 9:31:51
